title,url,date
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart201116,2016-11-20
PM Netanyahu Meets with the Foreign Ministers of Romania and New Zealand,https://www.gov.il/en/pages/eventmeetings171116,2016-11-17
PM Netanyahu and DM Liberman Dedicate Ariel Sharon Training Base City,https://www.gov.il/en/pages/eventbahadim151116,2016-11-15
Statements by PM Netanyahu at the General Assembly of the Jewish Federations of North America,https://www.gov.il/en/pages/eventga151116,2016-11-15
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart131116,2016-11-13
PM Netanyahu Meets with Russian PM Medvedev,https://www.gov.il/en/pages/eventrus101116,2016-11-10
PM Netanyahu Speaks with Former US Secretary of State Hillary Clinton,https://www.gov.il/en/pages/spokeclinton101116,2016-11-10
PM Netanyahu congratulated the elect president Donald Trump,https://www.gov.il/en/pages/spoketrump091116,2016-11-09
PM Netanyahu Speaks with US President-elect Trump,https://www.gov.il/en/pages/spokephonecall091116,2016-11-09
PM Netanyahu Statement on US Election,https://www.gov.il/en/pages/spokeelection091116,2016-11-09
Excerpts from PM Netanyahu's Speech at the Dedication of the Haifa-Beit She'an Railway Line,https://www.gov.il/en/pages/spokekav081116,2016-11-08
"Statements by PM Netanyahu and the PM of Fiji, Josaia Voreqe Bainimarama",https://www.gov.il/en/pages/eventfiji071116,2016-11-07
Jacob Nagel and Yitzhak Molcho Meet with French Special Envoy Pierre Vimont,https://www.gov.il/en/pages/spokeimont071116,2016-11-07
PM Netanyahu Directs the Advancement of a Multi-Year Plan for the Development of Smart Transportation in Israel,https://www.gov.il/en/pages/spoketransport061116,2016-11-06
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart061116,2016-11-06
Statement by PM Netanyahu at the Start of his Meeting with Italian President Sergio Mattarella,https://www.gov.il/en/pages/eventitaly021116,2016-11-02
PM Netanyahu Meets with Governor General of Canada David Johnston,https://www.gov.il/en/pages/eventjohnston021116,2016-11-02
PM Netanyahu's Remarks to the Fuel Choices Summit,https://www.gov.il/en/pages/eventoil021116,2016-11-02
Prime Minister's Office Statement,https://www.gov.il/en/pages/spokewall021116,2016-11-02
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart301016,2016-10-30
PM Netanyahu Discusses Today's UNESCO Decision,https://www.gov.il/en/pages/speechherzelia261016,2016-10-26
Comment on the Report Regarding the Jerusalem District Police Commander's Recommendation to Allow Ministers and MKs to Visit the Temple Mount,https://www.gov.il/en/pages/spokehar251016,2016-10-25
PM Netanyahu Speaks with Italian PM Matteo Renzi,https://www.gov.il/en/pages/spokeitaly221016,2016-10-22
PM Netanyahu Will Act to Amend the National Service Law so that it will no Longer be Possible to do National Service with B'Tselem,https://www.gov.il/en/pages/spokenationalservice151016,2016-10-15
PM Netanyahu Comments on the UNESCO Decision,https://www.gov.il/en/pages/spoketanach161016,2016-10-16
PM Netanyahu Appoints Yuval Rotem as Acting Director General of the Foreign Ministry in Place of Dore Gold,https://www.gov.il/en/pages/spokeforeignaffairs131016,2016-10-13
PM Netanyahu's Remarks at a Toast for the New Year with Prime Minister's Office Employees,https://www.gov.il/en/pages/spokenewyear101016,2016-10-10
PM Netanyahu and Science Minister Akunis Announce the Winners of the 2016 Eric and Sheila Samson Prime Minister's Prize for Innovation in Alternative Fuels for Transportation,https://www.gov.il/en/pages/spokeprize101016,2016-10-10
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart091016,2016-10-09
PM Netanyahu's Rosh Hashana Greeting,https://www.gov.il/en/pages/spokerosh011016,2016-10-01
PM Netanyahu Holds Series of Diplomatic Meetings,https://www.gov.il/en/pages/eventmeetings300916,2016-09-30
PM Netanyahu's Eulogy at the Funeral for Israel's Ninth President Shimon Peres,https://www.gov.il/en/pages/speechperes300916,2016-09-30
PM Netanyahu Speaks with Israel Police Insp.-Gen. Roni Alsheich and ISA Director Nadav Argaman,https://www.gov.il/en/pages/spokepolice300916,2016-09-30
PM Netanyahu Meets with EU Senior Envoy Federica Mogherini,https://www.gov.il/en/pages/eventmogherini290916,2016-09-29
PM Netanyahu Meets with Former US President Bill Clinton,https://www.gov.il/en/pages/eventclinton290916,2016-09-29
Russian President Vladimir Putin Telephones PM Netanyahu to Express his Condolences over the Passing of Former President Shimon Peres,https://www.gov.il/en/pages/spokeputin290916,2016-09-29
PM Netanyahu's Remarks at the Start of the Special Cabinet Meeting,https://www.gov.il/en/pages/spokestartperes280916,2016-09-28
IAEC Statement on the Passing of Former President Shimon Peres,https://www.gov.il/en/pages/spokeiaec280916,2016-09-28
Minister Miri Regev's Remarks at the Start of the Meeting of the Ministerial Committee on Symbols and Ceremonies,https://www.gov.il/en/pages/spokeregev280916,2016-09-28
Mossad Statement on the Passing of Former President Shimon Peres,https://www.gov.il/en/pages/spokemossad280916,2016-09-28
PM Netanyahu Statement on the Passing of Shimon Peres,https://www.gov.il/en/pages/spokeperes280916,2016-09-28
Remembering Shimon Peres,https://www.gov.il/en/pages/eventrememberingperes280916,2016-09-28
"For the First Time, Israel Presents Nuclear Applications at the 60th IAEA General Conference",https://www.gov.il/en/pages/spokeexhibition280916,2016-09-28
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart270916,2016-09-27
Statement from the PM's Bureau,https://www.gov.il/en/pages/eventtrump250916,2016-09-25
Statement from the PM's Bureau,https://www.gov.il/en/pages/eventclinton250916,2016-09-25
PM Netanyahu Receives Hudson Institute Herman Kahn Prize,https://www.gov.il/en/pages/eventhudson220916,2016-09-22
PM Netanyahu Holds Special Meeting with Over 15 Heads of State and Representatives from African Countries,https://www.gov.il/en/pages/eventafrica220916,2016-09-22
PM Netanyahu Holds Farewell Meeting with UN Secretary General Ban Ki-moon,https://www.gov.il/en/pages/eventban220916,2016-09-22
PM Netanyahu and His Wife Sara Tour Exhibit of the Drawings of the Late Hadar Goldin,https://www.gov.il/en/pages/eventgoldin220916,2016-09-22
PM Netanyahu's Speech at the United Nations General Assembly,https://www.gov.il/en/pages/speechun220916,2016-09-22
PM Netanyahu Meets with Senegalese President Macky Sall,https://www.gov.il/en/pages/eventsenegal210916,2016-09-21
Statements of US President Barack Obama and PM Netanyahu on the Sidelines of the UN General Assembly,https://www.gov.il/en/pages/eventstatement210916,2016-09-21
PM Netanyahu Meets with Australian Minister Malcolm Turnbull,https://www.gov.il/en/pages/eventaus210916,2016-09-21
PM Netanyahu's Remarks Upon Departing for the United States,https://www.gov.il/en/pages/eventtakeoff200916,2016-09-20
PM Netanyahu and His Wife Sara to Leave for New York,https://www.gov.il/en/pages/spokenewyork190916,2016-09-19
PM Netanyahu Holds Meeting to Assess the Security Situation Ahead of the Tishrei Holidays,https://www.gov.il/en/pages/spoketishrei180916,2016-09-18
Statement from the PM's Bureau,https://www.gov.il/en/pages/spokeobama180916,2016-09-18
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart180916,2016-09-18
PM Netanyahu Visits Bedside of Former President Shimon Peres,https://www.gov.il/en/pages/eventperes140916,2016-09-14
Statement by PM Netanyahu on the New Security Memorandum of Understanding between Israel and the United States,https://www.gov.il/en/pages/spokestatement140916,2016-09-14
Israel and the US Conclude New MOU on Security Assistance for 2019-2028,https://www.gov.il/en/pages/spokeusa130916,2016-09-13
PM Netanyahu Speaks with the Director of the Chaim Sheba Medical Center about the Medical Condition of Former President Shimon Peres,https://www.gov.il/en/pages/spokephone130916,2016-09-13
PM Netanyahu Meets with East Asian and Israeli Religious Leaders,https://www.gov.il/en/pages/eventasia120916,2016-09-12
PM Netanyahu Meets with Luxembourg PM Xavier Bettel,https://www.gov.il/en/pages/eventluxembourg120916,2016-09-12
M Netanyahu Extends Eid al-Adha Greetings to Israel's Muslim and Druze Citizens,https://www.gov.il/en/pages/spokeeidaladha110916,2016-09-11
PM Netanyahu Establishes Ministerial Team to Deal with the Personnel Shortage in the High-Tech Sector,https://www.gov.il/en/pages/spokehitech110916,2016-09-11
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart110916,2016-09-11
PM Netanyahu Meets with Senior Dutch Parliamentarians,https://www.gov.il/en/pages/eventparliament070916,2016-09-07
PM Netanyahu Meets with Dutch Prime Minister Mark Rutte,https://www.gov.il/en/pages/eventpress060916,2016-09-06
PM Netanyahu Meets with King Willem-Alexander of the Netherlands,https://www.gov.il/en/pages/eventking060916,2016-09-06
Excerpts from PM Netanyahu's Remarks at a Joint Press Conference with Dutch Prime Minister Mark Rutte,https://www.gov.il/en/pages/eventconf060916,2016-09-06
PM Netanyahu Expresses Sorrow over the Passing of Former Haifa Ashkenazi Chief Rabbi Eliyahu Yosef Sha'ar Yashuv Cohen,https://www.gov.il/en/pages/spokerav060916,2016-09-06
"PM Netanyahu Leaving on a Diplomatic Visit to The Hague, Netherlands",https://www.gov.il/en/pages/spokenetherlands060916,2016-09-06
"PM Netanyahu to Leave on a Diplomatic Visit to The Hague, Netherlands",https://www.gov.il/en/pages/spokehague050916,2016-09-05
"PM Netanyahu Meets with Mikhail Bogdanov, Russian President Vladimir Putin's Special Envoy for the Middle East",https://www.gov.il/en/pages/spokebogandov050916,2016-09-05
PM Netanyahu Meets with Australian Foreign Minister Julie Bishop,https://www.gov.il/en/pages/eventbishop040916,2016-09-04
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart040916,2016-09-04
PM Benjamin Netanyahu and his Wife Express Deep Sorrow over the Passing of Herzl Shaul,https://www.gov.il/en/pages/spokeshaul020916,2016-09-02
"Integration Reforms Continue – PM Netanyahu Opens 2016-2017 School Year at ""Tamra Haemek"" Public Elementary School",https://www.gov.il/en/pages/eventopent010916,2016-09-01
"PM Netanyahu Expresses Condolences and Sorrow over the Passing of Former Labor Party Chairman and Defense Minister Binyamin (""Fouad"") Ben-Eliezer",https://www.gov.il/en/pages/spokefouad280816,2016-08-28
PM Netanyahu Sends Condolences to the Italian People,https://www.gov.il/en/pages/spokeitaly240816,2016-08-24
Israel Sends Condolences to the Families of the Victims who were Murdered in Gaziantep,https://www.gov.il/en/pages/spokegazintif210816,2016-08-21
PM's Office Statement on Turkish Parliament Decision,https://www.gov.il/en/pages/spoketurkey200816,2016-08-20
PM Netanyahu Visits Tel Nof Air Force Base,https://www.gov.il/en/pages/eventtelnof170816,2016-08-17
PM Netanyahu Meets with Israeli Olympic Judokas,https://www.gov.il/en/pages/eventolympics170816,2016-08-17
PM Netanyahu's 2016 Medical Report,https://www.gov.il/en/pages/spokehealth150816,2016-08-15
PM Netanyahu's Remarks after the Government Approved the State Budget,https://www.gov.il/en/pages/spokebudget130816,2016-08-13
PM Netanyahu's Remarks at the Start of Today's Cabinet Meeting,https://www.gov.il/en/pages/spokestart110816,2016-08-11
PM Netanyahu Remarks on Hamas' Misuse of Humanitarian Aid,https://www.gov.il/en/pages/spokemoney110816,2016-08-11
PM Netanyahu Meets with Togo President Faure Essozimna Gnassingbé,https://www.gov.il/en/pages/speechtogo100816,2016-08-10
PM Netanyahu's Remarks at the Official Memorial Service for Zeev Jabotinsky at Mount Herzl,https://www.gov.il/en/pages/speechzhabotinsky040816,2016-08-04
PM Netanyahu's Remarks at the Special Knesset Session Marking the Passing of Zeev Jabotinsky,https://www.gov.il/en/pages/speechjabotinsky070816,2016-08-07
PM Netanyahu Comments on Video in Which a Palestinian Father is Seen Calling on Soldiers to Shoot his Son,https://www.gov.il/en/pages/spokeresponse030816,2016-08-03
PM Netanyahu Speaks with British PM Theresa May,https://www.gov.il/en/pages/spoketheresamay020816,2016-08-02
NSC Acting Head Nagel Informs PM Netanyahu that He will be Unable to Serve as NSC Head,https://www.gov.il/en/pages/spokenagel010816,2016-08-01
PM Netanyahu and Finance Minister Kahlon Agree that MK Michael Oren will be Appointed Deputy Minister in the Prime Minister's Office,https://www.gov.il/en/pages/spokedeputyminister010816,2016-08-01
PM Netanyahu Accepts Report of the Team on Eradicating Racism against Israelis of Ethiopian Origin,https://www.gov.il/en/pages/eventraci310719,2019-07-31
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart310716,2016-07-31
PM Netanyahu’s Statement for Egypt’s National Day,https://www.gov.il/en/pages/eventegypt280716,2016-07-28
"PM Netanyahu in Sderot: ""Quiet here equals quiet in Gaza""",https://www.gov.il/en/pages/eventmigun280716,2016-07-28
PM Netanyahu Condemns Murder of French Priest,https://www.gov.il/en/pages/spokecondemns270716,2016-07-27
Statement from PM Netanyahu's Bureau,https://www.gov.il/en/pages/spokelapid270716,2016-07-27
PM Netanyahu's Remarks at the Official Memorial Ceremony for the Soldiers Who Fell During Operation Protective Edge,https://www.gov.il/en/pages/speecheitan260716,2016-07-26
PM Netanyahu's Remarks at the Official Memorial Ceremony for Benjamin Zeev Herzl,https://www.gov.il/en/pages/speechherzl260716,2016-07-26
Statement from PM Netanyahu's Bureau on Preparations to Meet the Tunnels Threat Prior to Operation Protective Edge,https://www.gov.il/en/pages/spokebureau260716,2016-07-26
Prime Minister's Office Announcement,https://www.gov.il/en/pages/spokemou250716,2016-07-25
Statement by PM Netanyahu and Cyprus President Nicos Anastasiades at the Start of their Meeting,https://www.gov.il/en/pages/eventcyprus240716,2016-07-24
Israel-Cyprus Joint Statement,https://www.gov.il/en/pages/spokejoint240716,2016-07-24
Statement from PM Netanyahu's Bureau on Munich Shooting,https://www.gov.il/en/pages/spokegermany230716,2016-07-23
PM Netanyahu Tours Near the Security Barrier in the Tarkumiye-Metar Area,https://www.gov.il/en/pages/eventwall200716,2016-07-20
PM Netanyahu Meets with Paraguayan President Horacio Cartes,https://www.gov.il/en/pages/eventparaguay190716,2016-07-19
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart170716,2016-07-17
PM Netanyahu Condemns Terror Attack in Nice,https://www.gov.il/en/pages/spokenice150716,2016-07-15
PM Netanyahu Sends Letter of Congratulations to Incoming British PM Theresa May,https://www.gov.il/en/pages/spoketheresamay130716,2016-07-13
PM Netanyahu Attends Memorial Ceremony for Yoni Netanyahu,https://www.gov.il/en/pages/eventmemorial120716,2016-07-12
PM Netanyahu Meets with Former British PM Tony Blair,https://www.gov.il/en/pages/eventblair110716,2016-07-11
Statements by PM Netanyahu and Egyptian Foreign Minister Sameh Shoukry,https://www.gov.il/en/pages/eventegypt100716,2016-07-10
PM Netanyahu's Remarks at the Official Ceremony Marking the 40th Anniversary of Operation Jonathan,https://www.gov.il/en/pages/speechentebbe100716,2016-07-10
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart100716,2016-07-10
"PM Netanyahu Begins Visit to Ethiopia; ""We are committed to enhancing our partnership and our friendship in concrete ways.""",https://www.gov.il/en/pages/eventethiopiavisit070716,2016-07-07
PM Netanyahu and Ethiopian PM Desalegn Attend Meeting of Israeli and Ethiopian Businesspeople,https://www.gov.il/en/pages/eventbusiness070716,2016-07-07
PM Netanyahu's Address to the Ethiopian Parliament,https://www.gov.il/en/pages/speechparliament070716,2016-07-07
"PM Netanyahu at Joint Press Conference with Rwandan President Paul Kagame: ""We cannot, neither one of us, outsource our safety and our security""",https://www.gov.il/en/pages/eventpress060716,2016-07-06
"PM Netanyahu and his Wife Arrive in Kigali, Rwanda",https://www.gov.il/en/pages/spokekigali060716,2016-07-06
PM Netanyahu Meets with Businesspeople in Kenya,https://www.gov.il/en/pages/eventbusiness050716,2016-07-05
PM Netanyahu Meets with Kenyan Christian Supporters of Israel,https://www.gov.il/en/pages/eventchristian050716,2016-07-05
PM Netanyahu's Statement at a press conference with Kenyan President Uhuru Kenyatta in Nairobi,https://www.gov.il/en/pages/eventkenya050716,2016-07-05
PM Netanyahu's Statement at the African Summit,https://www.gov.il/en/pages/speech7leaders040716,2016-07-04
PM Netanyahu's Remarks at the Memorial Ceremony Marking the 40th Anniversary of Operation Jonathan,https://www.gov.il/en/pages/speechforty040716,2016-07-04
Joint Declaration of the Regional Summit on Counter-Terrorism,https://www.gov.il/en/pages/spokecounter-terrorism040716,2016-07-04
PM Netanyahu's Remarks Upon Leaving for Africa,https://www.gov.il/en/pages/flight040716,2016-07-04
Security Cabinet Approves Recommendations of the Ciechanover Team on Evaluating and Implementing Part II of the Turkel Commission Report on Israel's Examination and Investigation Mechanisms,https://www.gov.il/en/pages/spoketirkel030716,2016-07-03
PM Netanyahu Leaving on Historic Visit to Africa,https://www.gov.il/en/pages/spokeafrica030716,2016-07-03
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart030716,2016-07-03
PM Netanyahu's Statement on the Passing of Elie Wiesel,https://www.gov.il/en/pages/spokewiesel020716,2016-07-02
PM Netanyahu Pays Condolence Call on the Ariel Family in Kiryat Arba,https://www.gov.il/en/pages/eventariel010716,2016-07-01
PM Netanyahu Orders that Palestinian Authority Payments to Terrorists and their Families be Deducted from Tax Revenue Transfers to the PA,https://www.gov.il/en/pages/spokepayments010716,2016-07-01
PM's Office Response to the Quartet Report,https://www.gov.il/en/pages/spokequartet010716,2016-07-01
PM Netanyahu’s Statement at the Fourth of July Event at the US Ambassador’s Residence,https://www.gov.il/en/pages/speechusa300616,2016-06-30
"PM Netanyahu Holds Security Consultation with DM Liberman; ""The Palestinian leadership must clearly and unequivocally condemn this vicious murder and take immediate action to stop the incitement""",https://www.gov.il/en/pages/spokecon300616,2016-06-30
PM Netanyahu: Israel Strongly Condemns Yesterday's Terrorist Attack in Istanbul,https://www.gov.il/en/pages/spokeistanbul290616,2016-06-29
Security Cabinet Approves Agreement with Turkey,https://www.gov.il/en/pages/spokeagreement290616,2016-06-29
PM Netanyahu to UN Secy.-Gen. Ban Ki-moon: Help Return Home Our Soldiers and Citizens,https://www.gov.il/en/pages/eventun280616,2016-06-28
PM Netanyahu Meets with Italian PM Matteo Renzi,https://www.gov.il/en/pages/eventrenzi270616,2016-06-27
Statements by PM Netanyahu and US Secretary of State John Kerry before Their Meeting in Rome,https://www.gov.il/en/pages/eventkerry270616,2016-06-27
PM Netanyahu's Statement at his Press Conference in Rome,https://www.gov.il/en/pages/speechturkeytreaty270616,2016-06-27
PM Netanyahu Meets with Cisco Executive Chairman John T. Chambers,https://www.gov.il/en/pages/eventcisco260616,2016-06-26
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart260616,2016-06-26
Statement from PM Netanyahu's Bureau,https://www.gov.il/en/pages/spokebureau260616,2016-06-26
Statement from PM Benjamin Netanyahu on UK PM David Cameron's Announcement,https://www.gov.il/en/pages/spokecameron240616,2016-06-24
PM Netanyahu to Submit to the Cabinet a NIS 50 Million Plan to Strengthen Economic Ties and Cooperation with Africa,https://www.gov.il/en/pages/spokeafrica240616,2016-06-24
PM Netanyahu and his Wife Sara Host Violinist Itzhak Perlman at the Prime Minister's Residence,https://www.gov.il/en/pages/eventperlman230616,2016-06-23
PM Netanyahu's Remarks at the Genesis Prize Award Ceremony,https://www.gov.il/en/pages/eventgenesis230616,2016-06-23
Statement from PM Netanyahu's Bureau on Abu Mazen's Remarks,https://www.gov.il/en/pages/spokebureau230616,2016-06-23
Israel and the US Sign Operative Cyber Defense Cooperation Agreement,https://www.gov.il/en/pages/eventcyber210616,2016-06-21
PM Netanyahu Speaks with Russian President Vladimir Putin,https://www.gov.il/en/pages/spokeputin210616,2016-06-21
PM Netanyahu Meets with Comprehensive Nuclear Test Ban Treaty Organization Executive Secretary Dr. Lassina,https://www.gov.il/en/pages/eventamnes200616,2016-06-20
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart190616,2016-06-19
PM Netanyahu Orders Dispatch of Firefighting Aircraft to Cyprus,https://www.gov.il/en/pages/spokecyprus180616,2016-06-18
Israel-US Strategic Dialogue Held in Jerusalem,https://www.gov.il/en/pages/eventstrat160616,2016-06-16
PM Netanyahu Statement on the Western Wall,https://www.gov.il/en/pages/spokewall160616,2016-06-16
PM Netanyahu Meets with Polish Foreign Minister,https://www.gov.il/en/pages/eventpoland150616,2016-06-15
PM Netanyahu: We Stand Together with the LGBT Community as One,https://www.gov.il/en/pages/spokelgbt150616,2016-06-15
Statement from PM Netanyahu's Bureau,https://www.gov.il/en/pages/spokebureau150616,2016-06-15
"PM Netanyahu Awards Commendation for Bravery to Dr. Regina Fikman, who Served as a Medical Officer in Operation Protective Edge, at the Channel 9 Outstanding Employee Awards Ceremony",https://www.gov.il/en/pages/eventeitan140616,2016-06-14
PM Netanyahu Meets with NATO Member State Ambassadors,https://www.gov.il/en/pages/eventnato140616,2016-06-14
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart130616,2016-06-13
PM Netanyahu's Statement on Orlando Attack,https://www.gov.il/en/pages/spokeorlando120616,2016-06-12
"PM Netanyahu Visits the Sarona Market in Tel Aviv, the Scene of Yesterday's Terrorist Attack",https://www.gov.il/en/pages/eventsarona090616,2016-06-09
PM Netanyahu Convenes the Security Cabinet at the Defense Ministry in Tel Aviv,https://www.gov.il/en/pages/spokecabinet090616,2016-06-09
PM Netanyahu Meets with Russian President Putin at the Kremlin,https://www.gov.il/en/pages/eventrus070616,2016-06-07
"PM Benjamin Netanyahu and his Wife Sara Visit Special ""Open a Door to Israel"" Exhibit in Moscow",https://www.gov.il/en/pages/eventmanej070616,2016-06-07
PM Netanyahu's Remarks at an Event at the Bolshoi Theater to Mark the 25th Anniversary of the Resumption of Diplomatic Relations between the Two Countries,https://www.gov.il/en/pages/spokebolshoi070616,2016-06-07
PM Netanyahu's Remarks at the Official Memorial Ceremony Honoring the Ethiopian Jews Who Perished on the Journey to Israel,https://www.gov.il/en/pages/speechethiopiaceremony050616,2016-06-05
PM Netanyahu and his Wife Sara to Leave on an Official Visit to Russia,https://www.gov.il/en/pages/spokevisit050616,2016-06-05
PM Netanyahu Meets with Finnish FM Timo Soini,https://www.gov.il/en/pages/eventfinland020616,2016-06-02
PM Netanyahu's Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spokestart020616,2016-06-02
PM Netanyahu's Remarks at the Knesset in Honor of Jerusalem Day,https://www.gov.il/en/pages/speechjerusalemknesset010616,2016-06-01
PM Netanyahu's Remarks at the Start of Today's Cabinet Meeting,https://www.gov.il/en/pages/spokestart310516,2016-05-31
PM Netanyahu's and DM Liberman's Statements at the Knesset,https://www.gov.il/en/pages/eventliberman300516,2016-05-30
Cabinet Unanimously Approves Ministerial Appointments,https://www.gov.il/en/pages/spokesarim300516,2016-05-30
Russian President Putin Accedes to PM Netanyahu's Request to Return to Israel the Tank from the Battle of Sultan Yacoub,https://www.gov.il/en/pages/spoketank290516,2016-05-29
PM Netanyahu Meets with Nepalese DPM and FM Kamal Thapa,https://www.gov.il/en/pages/eventnepal250516,2016-05-25
PM Netanyahu's Remarks at the Opening of a Knesset Exhibit Marking 100 Years of American Jewish Involvement in Israel,https://www.gov.il/en/pages/speechjainvolvement250516,2016-05-25
English Remarks by PM Netanyahu at the Signing of the Coalition Agreements,https://www.gov.il/en/pages/speechagreement250516,2016-05-25
PM Netanyahu's Remarks at the Opening of the New Wing at the Museum of the Jewish People,https://www.gov.il/en/pages/speechdiaspora240516,2016-05-24
PM Netanyahu's Speech Marking Herzl Memorial Day and the Opening of the Knesset Summer Session,https://www.gov.il/en/pages/speechherzlday230516,2016-05-23
PM Netanyahu's Statement at his Meeting with French PM Manuel Valls,https://www.gov.il/en/pages/speechvalls23052016,2305-20-16
PM Netanyahu's Statement at the G2G Meeting with the Czech Republic,https://www.gov.il/en/pages/eventczech220516,2016-05-22
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart22052016,2205-20-16
PM Netanyahu Speaks with Egyptian President El-Sisi,https://www.gov.il/en/pages/spoketele190516,2016-05-19
Statement by PM Netanyahu in Wake of the EgyptAir Disaster,https://www.gov.il/en/pages/spokeegypt190516,2016-05-19
PM Netanyahu Speaks with NATO Secretary-General Jens Stoltenberg,https://www.gov.il/en/pages/spokenato180516,2016-05-18
PM Netanyahu Responds to Egyptian President El-Sisi's Remarks,https://www.gov.il/en/pages/spokeres170516,2016-05-17
PM Netanyahu Meets with Austrian FM Sebastian Kurz,https://www.gov.il/en/pages/eventaustria160516,2016-05-16
PM Netanyahu Meets with Ivory Coast FM Dr. Abdallah Albert Toikeusse Mabri,https://www.gov.il/en/pages/eventshenhav160515,2015-05-16
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart150516,2016-05-15
PM Netanyahu's Remarks at the Independence Day Meeting with the Diplomatic Corps,https://www.gov.il/en/pages/eventdiplomatic120516,2016-05-12
PM Netanyahu's Remarks at the Memorial Ceremony for Israel's Fallen Soldiers at Mount Herzl,https://www.gov.il/en/pages/speechherzelsoldiers110516,2016-05-11
PM Netanyahu’s Remarks at the State Memorial Ceremony for Victims of Terror at Mount Herzl,https://www.gov.il/en/pages/speechhertzel110516,2016-05-11
PM Netanyahu's Greeting on Israel's 68th Independence Day,https://www.gov.il/en/pages/spokeinde110516,2016-05-11
Address by PM Netanyahu at the Opening Ceremony of the Memorial Day for Israel's Fallen Soldiers,https://www.gov.il/en/pages/eventyad100516,2016-05-10
PM Netanyahu's Remarks at the Memorial Ceremony for Those Who Fell During their Foreign Service,https://www.gov.il/en/pages/speechmemorial100516,2016-05-10
PM Netanyahu Meets with Belgian FM Didier Reynders,https://www.gov.il/en/pages/eventbelgium090516,2016-05-09
Travel Warning for Tunisia,https://www.gov.il/en/pages/spoketunisia090516,2016-05-09
PM Netanyahu Meets with International Bible Quiz Participants,https://www.gov.il/en/pages/eventbiblecont080516,2016-05-08
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart080516,2016-05-08
PM Netanyahu's Remarks at the 'Unto Every Person There is a Name' Ceremony at the Knesset,https://www.gov.il/en/pages/speechshem050516,2016-05-05
Holocaust Martyrs’ and Heroes’ Remembrance Day Address by Prime Minister Netanyahu,https://www.gov.il/en/pages/speechholocaust04052016,0405-20-16
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart040516,2016-05-04
PM Netanyahu Meets with Norwegian Foreign Minister Borge Brende,https://www.gov.il/en/pages/eventborge030516,2016-05-03
PM Netanyahu and his Wife Sara Meet with the Six Holocaust Survivors who will Light the Torches on Holocaust Martyrs' and Heroes' Remembrance Day,https://www.gov.il/en/pages/eventmasua030516,2016-05-03
Israel's Response to the French Initiative,https://www.gov.il/en/pages/spokerespo280416,2016-04-28
PM Netanyahu Orders Inquiry into Possible Incitement at Eastern Jerusalem School,https://www.gov.il/en/pages/spokehasata260416,2016-04-26
Netanyahu Family Visits Sites in Zichron Yaakov Area,https://www.gov.il/en/pages/eventnadiv250416,2016-04-25
PM Netanyahu's Remarks at the Start of his Meeting with Russian President Vladimir Putin,https://www.gov.il/en/pages/speechputin210416,2016-04-21
PM Netanyahu's Remarks Following his Meeting with Russian President Vladimir Putin,https://www.gov.il/en/pages/spokeputin210416,2016-04-21
Security Cabinet Communique,https://www.gov.il/en/pages/spokecabinet200416,2016-04-20
PM Netanyahu Meets with Singapore Prime Minister Lee Hsien Loong,https://www.gov.il/en/pages/eventsingapore190416,2016-04-19
PM Netanyahu Comments on the Case of the Soldier in Hebron,https://www.gov.il/en/pages/spokehevron190416,2016-04-19
