title,url,date,date_parsed,event_type,score,reasons
PM Netanyahu at the Start of the Government Meeting,https://www.gov.il/en/pages/spoke-start250824,2024-08-25,2024-08-25,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Golan Regional Council Chairman Ori Kalner and Katzrin Mayor Yehuda Dua,https://www.gov.il/en/pages/spoke-north220824,2024-08-22,2024-08-22,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-condolence200824,2024-08-20,2024-08-20,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-blinken190824,2024-08-19,2024-08-19,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu and Finance Minister Smotrich Hold Working Meeting on the 2025 State Budget,https://www.gov.il/en/pages/spoke-bud180824,2024-08-18,2024-08-18,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu at the Start of the Government Meeting,https://www.gov.il/en/pages/spoke-start180824,2024-08-18,2024-08-18,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Judea and Samaria Council Heads,https://www.gov.il/en/pages/event-samaria080824,2024-08-08,2024-08-08,meeting,18,meeting; Netanyahu explicitly in title
The Nagel Commission to evaluate force building and the security budget convened for its first meeting which was chaired by PM Netanyahu,https://www.gov.il/en/pages/event-budget050824,2024-08-05,2024-08-05,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement310724,2024-07-31,2024-07-31,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu following an Assessment with the Heads of the Security Establishment,https://www.gov.il/en/pages/spoke-situation270724,2024-07-27,2024-07-27,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Elon Musk,https://www.gov.il/en/pages/spoke-musk250724,2024-07-25,2024-07-25,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Congressional Leaders,https://www.gov.il/en/pages/event-meeting240724,2024-07-24,2024-07-24,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement200724,2024-07-20,2024-07-20,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-haag190724,2024-07-19,2024-07-19,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Families of Field Observers who were Murdered at the Nahal Oz IDF Base on October 7,https://www.gov.il/en/pages/spoke-families160724,2024-07-16,2024-07-16,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-press130724,2024-07-13,2024-07-13,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-publicity020724,2024-07-02,2024-07-02,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu his Wife Sara and Minister Orit Strock Meet with Outstanding National-Civic Service Volunteers,https://www.gov.il/en/pages/event-meeting300624,2024-06-30,2024-06-30,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with JINSA Delegation of Generals and Admirals,https://www.gov.il/en/pages/event-jinsa270624,2024-06-27,2024-06-27,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-video240624,2024-06-24,2024-06-24,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-pm180624,2024-06-18,2024-06-18,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoka-statement150624,2024-06-15,2024-06-15,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Benjamin Netanyahu,https://www.gov.il/en/pages/event-hospital080624,2024-06-08,2024-06-08,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-um070624,2024-06-07,2024-06-07,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-kidnapped030624,2024-06-03,2024-06-03,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-hostages240524,2024-05-24,2024-05-24,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement220524,2024-05-22,2024-05-22,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-hague200524,2024-05-20,2024-05-20,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-loss170524,2024-05-17,2024-05-17,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-protection150524,2024-05-15,2024-05-15,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-eurovision090524,2024-05-09,2024-05-09,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-indeday090524,2024-05-09,2024-05-09,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-rafah070524,2024-05-07,2024-05-07,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement300424,2024-04-30,2024-04-30,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-campuses240424,2024-04-24,2024-04-24,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-passover210424,2024-04-21,2024-04-21,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-iran140424,2024-04-14,2024-04-14,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-press130424,2024-04-13,2024-04-13,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-cairo080424,2024-04-08,2024-04-08,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu upon Leaving Hadassah-Ein Kerem Hospital,https://www.gov.il/en/pages/spoke-hadassah020424,2024-04-02,2024-04-02,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-meeting220324,2024-03-22,2024-03-22,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-biden180324,2024-03-18,2024-03-18,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with 636th Field Intelligence Unit Commanders and Soldiers,https://www.gov.il/en/pages/event-visit140324,2024-03-14,2024-03-14,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-press290224,2024-02-29,2024-02-29,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu and Agriculture Minister Avi Dichter Meet with Golan Heights and Upper Galilee Farmers at the Beresheet Fruit Company at Merom Golan,https://www.gov.il/en/pages/event-golan220224,2024-02-22,2024-02-22,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-family190224,2024-02-19,2024-02-19,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-vote190224,2024-02-19,2024-02-19,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-brazil180224,2024-02-18,2024-02-18,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-press170224,2024-02-17,2024-02-17,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-kidnapped140224,2024-02-14,2024-02-14,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-release120224,2024-02-12,2024-02-12,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-press-conference070224,2024-02-07,2024-02-07,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Holds Meeting on the Issue of Returning the Residents of the South to their Homes,https://www.gov.il/en/pages/spoke-announcement290124,2024-01-29,2024-01-29,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-press270124,2024-01-27,2024-01-27,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-condolences230124,2024-01-23,2024-01-23,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-message210124,2024-01-21,2024-01-21,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-conference180124,2024-01-18,2024-01-18,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-world110124,2024-01-11,2024-01-11,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu and Economy Minister Nir Barkat Meet with Factory Owners and Industrialists at the Tnuva Galilee Plant,https://www.gov.il/en/pages/event-tnuva080124,2024-01-08,2024-01-08,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-press301223,2023-12-30,2023-12-30,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement241223,2023-12-24,2023-12-24,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-targets211223,2023-12-21,2023-12-21,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement201223,2023-12-20,2023-12-20,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-press161223,2023-12-16,2023-12-16,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with IDF Shaldag Unit and Unit 669 Soldiers,https://www.gov.il/en/pages/event-force121223,2023-12-12,2023-12-12,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-usa091223,2023-12-09,2023-12-09,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Currently Holding a Meeting of the War Cabinet,https://www.gov.il/en/pages/event-cabinet091223,2023-12-09,2023-12-09,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-consolations071223,2023-12-07,2023-12-07,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement061223,2023-12-06,2023-12-06,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-press051223,2023-12-05,2023-12-05,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Holds Meeting of the War Cabinet,https://www.gov.il/en/pages/event-cabinet041223,2023-12-04,2023-12-04,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement021223,2023-12-02,2023-12-02,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement291123,2023-11-29,2023-11-29,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with AIPAC Leaders,https://www.gov.il/en/pages/event-aipac291123,2023-11-29,2023-11-29,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Wounded IDF Soldiers and Police Officers at Soroka Medical Center in Be'er-Sheva,https://www.gov.il/en/pages/event-soldier291123,2023-11-29,2023-11-29,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Elon Musk at the Knesset,https://www.gov.il/en/pages/event-meeting271123,2023-11-27,2023-11-27,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-hostage261123,2023-11-26,2023-11-26,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-press-conference221123,2023-11-22,2023-11-22,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-joint211123,2023-11-21,2023-11-21,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-pmo191123,2023-11-19,2023-11-19,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Holds War Cabinet Meeting,https://www.gov.il/en/pages/event-cabinet161123,2023-11-16,2023-11-16,meeting,18,meeting; Netanyahu explicitly in title
Joint Statement – PM Netanyahu and Finance Minister Smotrich,https://www.gov.il/en/pages/spoke-joint-statement141123,2023-11-14,2023-11-14,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-pmo141123,2023-11-14,2023-11-14,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement071123,2023-11-07,2023-11-07,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Bulgarian PM Nikolay Denkov,https://www.gov.il/en/pages/spoke-bulgaria061123,2023-11-06,2023-11-06,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement031123,2023-11-03,2023-11-03,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-war011123,2023-11-01,2023-11-01,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement301023,2023-10-30,2023-10-30,statement,18,PM statement; Netanyahu explicitly in title
Statement from the PM Netanyahu,https://www.gov.il/en/pages/spoke-release301023,2023-10-30,2023-10-30,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement281023,2023-10-28,2023-10-28,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement251023,2023-10-25,2023-10-25,statement,18,PM statement; Netanyahu explicitly in title
"Statements by PM Netanyahu, Defense Minister Gallant and IDF Chief-of-Staff Lt.-Gen. Halevi",https://www.gov.il/en/pages/event-assessment231023,2023-10-23,2023-10-23,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement181023,2023-10-18,2023-10-18,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-hospital181023,2023-10-18,2023-10-18,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Families of the Captive and Missing,https://www.gov.il/en/pages/event-absent151023,2023-10-15,2023-10-15,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu's Statement from the Kirya in Tel Aviv,https://www.gov.il/en/pages/event-statement131023,2023-10-13,2023-10-13,statement,18,PM statement; Netanyahu explicitly in title
Joint Statement by PM Netanyahu and National Unity Chairman MK Gantz,https://www.gov.il/en/pages/spoke-joint111023,2023-10-11,2023-10-11,statement,18,PM statement; Netanyahu explicitly in title
Correction:Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement071023,2023-10-07,2023-10-07,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement071023,2023-10-07,2023-10-07,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-operation051023,2023-10-05,2023-10-05,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-iran031023,2023-10-03,2023-10-03,statement,18,PM statement; Netanyahu explicitly in title
Statement from PM Netanyahu,https://www.gov.il/en/pages/spoke-prayers031023,2023-10-03,2023-10-03,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement280923,2023-09-28,2023-09-28,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Former Google CEO Eric Schmidt,https://www.gov.il/en/pages/event-schmidt210923,2023-09-21,2023-09-21,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Leaders of Caribbean Island States,https://www.gov.il/en/pages/event-caribbean210923,2023-09-21,2023-09-21,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Malawian and South Sudanese Presidents,https://www.gov.il/en/pages/event-meetings200923,2023-09-20,2023-09-20,meeting,18,meeting; Netanyahu explicitly in title
Still Photos & Video of the Start of PM Netanyahu and his Wife Sara's Meeting with Elon Musk,https://www.gov.il/en/pages/event-musk-180923,2023-09-18,2023-09-18,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Chairs 6th Meeting of the Ministerial Committee on Fighting the Cost of Living,https://www.gov.il/en/pages/spoke-expensive120923,2023-09-12,2023-09-12,meeting,18,meeting; Netanyahu explicitly in title
"Joint Statement by PM Netanyahu, Negev, Galilee and National Resilience Minister and Minister for the Advancement of Women",https://www.gov.il/en/pages/spoke-joint100923,2023-09-10,2023-09-10,statement,18,PM statement; Netanyahu explicitly in title
Statement from PM Netanyahu,https://www.gov.il/en/pages/spoke-project100923,2023-09-10,2023-09-10,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with NATO Deputy Secretary General Mircea Geoană,https://www.gov.il/en/pages/event-nato070923,2023-09-07,2023-09-07,meeting,18,meeting; Netanyahu explicitly in title
"PM Netanyahu Meets with Irish Tanaiste,Foreign Minister and Defence Minister Micheál Martin",https://www.gov.il/en/pages/event-irland050923,2023-09-05,2023-09-05,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Chairs Meeting of the Subcommittee on Advancing the Fight against Crime in the Arab Sector,https://www.gov.il/en/pages/spoke-committee230823,2023-08-23,2023-08-23,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-police230823,2023-08-23,2023-08-23,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-ceo220823,2023-08-22,2023-08-22,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with New Recruits at the IDF Induction Base at Tel Hashomer,https://www.gov.il/en/pages/event_tel_hashomer210823,2023-08-21,2023-08-21,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-condolences190823,2023-08-19,2023-08-19,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-missile170823,2023-08-17,2023-08-17,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-rating150823,2023-08-15,2023-08-15,statement,18,PM statement; Netanyahu explicitly in title
Joint Statement by PM Netanyahu and Defense Minister Gallant,https://www.gov.il/en/pages/spoke-joint150823,2023-08-15,2023-08-15,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-credit140823,2023-08-14,2023-08-14,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke_public_transport140823,2023-08-14,2023-08-14,statement,18,PM statement; Netanyahu explicitly in title
"PM Netanyahu Meets with the Defense Minister, the IDF Chief-of-Staff, Senior General Staff Officers and the Director of the National Security Council",https://www.gov.il/en/pages/spoke-meeting130823,2023-08-13,2023-08-13,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-terror060823,2023-08-06,2023-08-06,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-tel-aviv050823,2023-08-05,2023-08-05,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-officer020823,2023-08-02,2023-08-02,statement,18,PM statement; Netanyahu explicitly in title
Joint Statement by PM Netanyahu and Finance Minister Bezalel Smotrich in Response to Moody's Special Report,https://www.gov.il/en/pages/spoke-joint250723,2023-07-25,2023-07-25,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement240723,2023-07-24,2023-07-24,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement200723,2023-07-20,2023-07-20,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Convenes Fourth Meeting of the Ministerial Committee on Fighting the Cost of Living,https://www.gov.il/en/pages/event-committee200723,2023-07-20,2023-07-20,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Convenes Meeting of the Ministerial Committee on the Fight against the Cost of Living,https://www.gov.il/en/pages/event-living130723,2023-07-13,2023-07-13,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with National Defense College Graduates,https://www.gov.il/en/pages/event-college060723,2023-07-06,2023-07-06,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Iowa Governor Kim Reynolds,https://www.gov.il/en/pages/event-iowa280623,2023-06-28,2023-06-28,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with National Cyber Establishment Heads from around the World,https://www.gov.il/en/pages/event-cyber270623,2023-06-27,2023-06-27,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement270623,2023-06-27,2023-06-27,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-operation220623,2023-06-22,2023-06-22,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Chairs Meeting of the Ministerial Committee on Fighting the Cost of Living,https://www.gov.il/en/pages/event-living220623,2023-06-22,2023-06-22,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Druze Spiritual Leader Shaykh Mowafaq Tarif,https://www.gov.il/en/pages/spoke-druze210623,2023-06-21,2023-06-21,meeting,18,meeting; Netanyahu explicitly in title
"PM Netanyahu at the First Meeting of the Ministerial Committee on Bedouin Sector Affairs: ""We need the Bedouin to be part of this great success story, in every respect.""",https://www.gov.il/en/pages/event-bedouins210623,2023-06-21,2023-06-21,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-attack200623,2023-06-20,2023-06-20,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Oracle CEO Safra A. Catz,https://www.gov.il/en/pages/event-oracle200623,2023-06-20,2023-06-20,meeting,18,meeting; Netanyahu explicitly in title
As per the Directive of PM Netanyahu: Inter-ministerial Steering Committee on Defeating Crime and Violence in the Arab Sector Holds its First Meeting,https://www.gov.il/en/pages/spoke-ar150623,2023-06-15,2023-06-15,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Lithuanian PM Ingrida Šimonytė,https://www.gov.il/en/pages/event-lithuania120623,2023-06-12,2023-06-12,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu on the Murder near Nazareth,https://www.gov.il/en/pages/spoke-nazareth080623,2023-06-08,2023-06-08,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with MKs from the Arab Factions,https://www.gov.il/en/pages/spoke-meeting050623,2023-06-05,2023-06-05,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Chairs First Meeting of the Ministerial Committee on the Fight against the Cost of Living,https://www.gov.il/en/pages/event-discussion050623,2023-06-05,2023-06-05,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Betar Jerusalem Team Members,https://www.gov.il/en/pages/event-player240523,2023-05-24,2023-05-24,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu and his Wife Sara Meet with Noa Kirel,https://www.gov.il/en/pages/event-noak180523,2023-05-18,2023-05-18,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Ethiopian Jewish Community Religious Leaders (Kesim),https://www.gov.il/en/pages/event-meeting180523,2023-05-18,2023-05-18,meeting,18,meeting; Netanyahu explicitly in title
Joint Statement by PM Netanyahu and Finance Minister Smotrich in Response to the Positive AA- Credit Rating by Standard & Poor's,https://www.gov.il/en/pages/spoke-sp130523,2023-05-13,2023-05-13,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu's Statement to the Media,https://www.gov.il/en/pages/event-statement100523,2023-05-10,2023-05-10,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Opposition Leader MK Yair Lapid,https://www.gov.il/en/pages/event-meeting100523,2023-05-10,2023-05-10,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/event-statement-090523,2023-05-09,2023-05-09,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-security040523,2023-05-04,2023-05-04,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Judea and Samaria Council Heads,https://www.gov.il/en/pages/event-judea-samaria280423,2023-04-28,2023-04-28,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu and his Wife Sara Meet with IDF Widows and Orphans,https://www.gov.il/en/pages/event-idf230423,2023-04-23,2023-04-23,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu and his Wife Sara Meet with Independence Day Torchlighters,https://www.gov.il/en/pages/event-beacon190423,2023-04-19,2023-04-19,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Holocaust Martyrs' and Heroes' Remembrance Day Torchlighters,https://www.gov.il/en/pages/event-beacon160423,2023-04-16,2023-04-16,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-pm050423,2023-04-05,2023-04-05,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Azerbaijan Foreign Minister Jeyhoun Bayramov,https://www.gov.il/en/pages/event-azerbaijan290323,2023-03-29,2023-03-29,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke_biden280323,2023-03-28,2023-03-28,statement,18,PM statement; Netanyahu explicitly in title
Excerpt from PM Netanyahu's Statement,https://www.gov.il/en/pages/event-statement270323,2023-03-27,2023-03-27,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with AIPAC Senior Leaders,https://www.gov.il/en/pages/event-aipac150323,2023-03-15,2023-03-15,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu's Office,https://www.gov.il/en/pages/spoke_pmo020323,2023-03-02,2023-03-02,statement,18,PM statement; Netanyahu explicitly in title
Excerpts from PM Netanyahu's Statement to the Media,https://www.gov.il/en/pages/event-statement010323,2023-03-01,2023-03-01,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke_statement010323,2023-03-01,2023-03-01,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Forum of Government Ministry Directors-General,https://www.gov.il/en/pages/event_forum280223,2023-02-28,2023-02-28,meeting,18,meeting; Netanyahu explicitly in title
Statement from PM Netanyahu,https://www.gov.il/en/pages/spoke-terror260223,2023-02-26,2023-02-26,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu at a Preliminary Meeting of Ministry Directors General,https://www.gov.il/en/pages/event-ceo150223,2023-02-15,2023-02-15,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Holds Discussions ahead of Housing Cabinet and Earthquake Preparedness Committee Meetings Next Week,https://www.gov.il/en/pages/spoke_cabinet140223,2023-02-14,2023-02-14,meeting,18,meeting; Netanyahu explicitly in title
